number,state,value,latent_dim,hidden1,hidden2,recon_mse,silhouette,calinski,log_calinski,davies,n_clusters_found,noise_ratio,largest_cluster_size,smallest_cluster_size,largest_share,size_ratio,penalty_small_k,penalty_imbalance,penalty_tiny_cluster,objective_value,batch_size,epochs,lr,algo,n_clusters,agglo_linkage,agglo_metric,birch_threshold,birch_branching_factor,dbscan_eps,dbscan_min_samples,dbscan_metric,gmm_covariance_type,gmm_reg_covar,spectral_affinity,spectral_gamma,spectral_n_neighbors
971,TrialState.COMPLETE,6.707055720256224,15,64,64,0.023356100544333458,0.5458114147186279,817.158203125,6.707055720256224,0.5166271551589869,7.0,0.0,30.0,14.0,0.1875,2.142857142857143,0.0,0.0,0.0,6.707055720256224,64.0,51.0,0.00017744791386566092,gmm,7.0,,,,,,,,spherical,0.004531836062907598,,,
230,TrialState.COMPLETE,6.706925235158478,14,64,64,0.03214790299534798,0.5512999892234802,817.0514526367188,6.706925235158478,0.5102711225143074,7.0,0.0,29.0,14.0,0.18125,2.0714285714285716,0.0,0.0,0.0,6.706925235158478,128.0,57.0,0.00013277600044465303,gmm,7.0,,,,,,,,spherical,1.0464604720767023e-06,,,
603,TrialState.COMPLETE,6.70589844196409,14,64,64,0.03217538073658943,0.5463117957115173,816.2119140625,6.70589844196409,0.4998854832463047,7.0,0.0,36.0,14.0,0.225,2.5714285714285716,0.0,0.0,0.0,6.70589844196409,128.0,52.0,0.00014910387906822008,gmm,7.0,,,,,,,,spherical,3.497624028087538e-05,,,
197,TrialState.COMPLETE,6.705639094860003,14,64,64,0.03162539005279541,0.5643275380134583,816.0,6.705639094860003,0.4858079223041544,7.0,0.0,35.0,13.0,0.21875,2.6923076923076925,0.0,0.0,0.0,6.705639094860003,128.0,50.0,0.00016142595537070288,gmm,7.0,,,,,,,,spherical,2.0718416644291764e-05,,,
697,TrialState.COMPLETE,6.7054299696872155,15,64,64,0.024768007919192314,0.5481061935424805,815.8291625976562,6.7054299696872155,0.5131602076234648,7.0,0.0,33.0,14.0,0.20625,2.357142857142857,0.0,0.0,0.0,6.7054299696872155,64.0,53.0,0.0001360615588057213,gmm,7.0,,,,,,,,spherical,1.44006529991732e-05,,,
736,TrialState.COMPLETE,6.704764722140897,14,64,64,0.03222813084721565,0.5643172860145569,815.2859497070312,6.704764722140897,0.4905406656984289,7.0,0.0,32.0,13.0,0.2,2.4615384615384617,0.0,0.0,0.0,6.704764722140897,128.0,46.0,0.0001758025787580224,gmm,7.0,,,,,,,,spherical,3.118140203949656e-05,,,
811,TrialState.COMPLETE,6.7021553745564315,14,64,64,0.030307529494166374,0.5508915185928345,813.1587524414062,6.7021553745564315,0.512870205627281,7.0,0.0,32.0,14.0,0.2,2.2857142857142856,0.0,0.0,0.0,6.7021553745564315,128.0,54.0,0.0001515682851717338,gmm,7.0,,,,,,,,spherical,0.002757196474121119,,,
901,TrialState.COMPLETE,6.701998306055612,14,64,64,0.03315282240509987,0.5498577952384949,813.0308837890625,6.701998306055612,0.49998233217347066,7.0,0.0,36.0,14.0,0.225,2.5714285714285716,0.0,0.0,0.0,6.701998306055612,128.0,57.0,0.00012967531918071218,gmm,7.0,,,,,,,,spherical,7.348407939158526e-06,,,
822,TrialState.COMPLETE,6.700146637890569,16,64,32,0.023849796503782272,0.5452789068222046,811.5249633789062,6.700146637890569,0.5136428029391316,8.0,0.0,37.0,13.0,0.23125,2.8461538461538463,0.0,0.0,0.0,6.700146637890569,64.0,52.0,0.00017466897949825115,gmm,8.0,,,,,,,,spherical,0.004769848915872042,,,
580,TrialState.COMPLETE,6.700027794335874,14,64,64,0.030426470562815666,0.5409438014030457,811.4284057617188,6.700027794335874,0.5149172083533177,7.0,0.0,36.0,14.0,0.225,2.5714285714285716,0.0,0.0,0.0,6.700027794335874,128.0,57.0,0.0001403013783775072,gmm,7.0,,,,,,,,spherical,2.5373104900064527e-06,,,
833,TrialState.COMPLETE,6.698720108789823,12,64,64,0.027624595910310745,0.5464161038398743,810.36669921875,6.698720108789823,0.5122599494543085,7.0,0.0,30.0,10.0,0.1875,3.0,0.0,0.0,0.0,6.698720108789823,128.0,56.0,0.00017935678260942552,gmm,7.0,,,,,,,,spherical,0.005520365978293449,,,
207,TrialState.COMPLETE,6.693988707595742,14,64,64,0.03555992618203163,0.5543392896652222,806.536865234375,6.693988707595742,0.49928991390890276,7.0,0.0,32.0,13.0,0.2,2.4615384615384617,0.0,0.0,0.0,6.693988707595742,128.0,51.0,0.00014117852898427893,gmm,7.0,,,,,,,,spherical,3.938889191719195e-06,,,
500,TrialState.COMPLETE,6.69334650892259,14,64,64,0.028890123590826988,0.5482831597328186,806.0184326171875,6.69334650892259,0.5118662349959914,7.0,0.0,31.0,14.0,0.19375,2.2142857142857144,0.0,0.0,0.0,6.69334650892259,128.0,54.0,0.0001590314500327188,gmm,7.0,,,,,,,,spherical,2.1938210425890605e-05,,,
856,TrialState.COMPLETE,6.692767768646201,14,64,64,0.03303486108779907,0.5465620160102844,805.551513671875,6.692767768646201,0.4992864426205124,7.0,0.0,37.0,14.0,0.23125,2.642857142857143,0.0,0.0,0.0,6.692767768646201,128.0,51.0,0.0001496918229313607,gmm,7.0,,,,,,,,spherical,5.028132509729223e-06,,,
169,TrialState.COMPLETE,6.691605797247029,14,64,64,0.026011919602751732,0.5441642999649048,804.6148681640625,6.691605797247029,0.5056501237168677,8.0,0.0,29.0,12.0,0.18125,2.4166666666666665,0.0,0.0,0.0,6.691605797247029,128.0,56.0,0.00017252923042952568,gmm,8.0,,,,,,,,spherical,2.934311660799147e-05,,,
389,TrialState.COMPLETE,6.68768903440767,14,64,64,0.031805843114852905,0.5164299011230469,801.4656372070312,6.68768903440767,0.5349095781856805,8.0,0.0,29.0,11.0,0.18125,2.6363636363636362,0.0,0.0,0.0,6.68768903440767,128.0,60.0,0.00012441040096064615,gmm,8.0,,,,,,,,spherical,0.00184370233570969,,,
819,TrialState.COMPLETE,6.686318187097245,13,64,64,0.06136472523212433,0.5462031364440918,800.3663330078125,6.686318187097245,0.5221489630230528,7.0,0.0,33.0,13.0,0.20625,2.5384615384615383,0.0,0.0,0.0,6.686318187097245,128.0,49.0,0.00010070653676498522,gmm,7.0,,,,,,,,spherical,0.008373551261870678,,,
554,TrialState.COMPLETE,6.685175076037511,13,64,64,0.04766126722097397,0.5117638111114502,799.4508056640625,6.685175076037511,0.5610664752133747,8.0,0.0,28.0,11.0,0.175,2.5454545454545454,0.0,0.0,0.0,6.685175076037511,128.0,46.0,0.0001373389692628184,gmm,8.0,,,,,,,,spherical,0.001648887905085348,,,
203,TrialState.COMPLETE,6.684968490802618,14,64,64,0.031187906861305237,0.5327590703964233,799.2854614257812,6.684968490802618,0.5326355916084012,7.0,0.0,33.0,14.0,0.20625,2.357142857142857,0.0,0.0,0.0,6.684968490802618,128.0,54.0,0.00014693145468725583,gmm,7.0,,,,,,,,spherical,3.823890005957475e-06,,,
209,TrialState.COMPLETE,6.6841066868261905,14,64,64,0.036013659089803696,0.5529274940490723,798.5960693359375,6.6841066868261905,0.49911317781005016,7.0,0.0,32.0,15.0,0.2,2.1333333333333333,0.0,0.0,0.0,6.6841066868261905,128.0,51.0,0.0001409041276478543,gmm,7.0,,,,,,,,spherical,3.6186590578221986e-06,,,
332,TrialState.COMPLETE,6.683457573729252,14,64,64,0.02866421826183796,0.5472755432128906,798.0772094726562,6.683457573729252,0.5013276312561593,7.0,0.0,36.0,14.0,0.225,2.5714285714285716,0.0,0.0,0.0,6.683457573729252,128.0,53.0,0.00016409429229748428,gmm,7.0,,,,,,,,spherical,0.00011954837256767204,,,
796,TrialState.COMPLETE,6.683209301246102,14,64,64,0.04009881243109703,0.5455018281936646,797.8788452148438,6.683209301246102,0.49343514778511455,7.0,0.0,37.0,13.0,0.23125,2.8461538461538463,0.0,0.0,0.0,6.683209301246102,128.0,49.0,0.00013597290424772918,gmm,7.0,,,,,,,,diag,0.006826419574947824,,,
648,TrialState.COMPLETE,6.683142142497044,14,64,64,0.029016874730587006,0.5368202924728394,797.8251953125,6.683142142497044,0.5264484957421224,7.0,0.0,32.0,14.0,0.2,2.2857142857142856,0.0,0.0,0.0,6.683142142497044,128.0,48.0,0.00018270946498116534,gmm,7.0,,,,,,,,spherical,1.0537758299030523e-05,,,
540,TrialState.COMPLETE,6.680141454236671,14,64,64,0.028023861348628998,0.5260607004165649,795.4317626953125,6.680141454236671,0.4959077179851775,8.0,0.0,35.0,13.0,0.21875,2.6923076923076925,0.0,0.0,0.0,6.680141454236671,128.0,55.0,0.00016119164607993248,gmm,8.0,,,,,,,,spherical,1.7405462695112513e-05,,,
559,TrialState.COMPLETE,6.679618431669506,14,64,64,0.03206726163625717,0.5447676777839661,795.0153198242188,6.679618431669506,0.5127366700237797,7.0,0.0,34.0,14.0,0.2125,2.4285714285714284,0.0,0.0,0.0,6.679618431669506,128.0,53.0,0.00014587699005738086,gmm,7.0,,,,,,,,spherical,1.1777646531132316e-05,,,
205,TrialState.COMPLETE,6.6774390008475475,14,64,64,0.03297809883952141,0.5532680153846741,793.2823486328125,6.6774390008475475,0.5056217208453393,7.0,0.0,36.0,14.0,0.225,2.5714285714285716,0.0,0.0,0.0,6.6774390008475475,128.0,52.0,0.00014721052421271173,gmm,7.0,,,,,,,,spherical,6.860654147515497e-06,,,
262,TrialState.COMPLETE,6.674190179852451,14,64,64,0.02950523979961872,0.5352158546447754,790.7060546875,6.674190179852451,0.5234450342517954,7.0,0.0,31.0,12.0,0.19375,2.5833333333333335,0.0,0.0,0.0,6.674190179852451,128.0,56.0,0.0001465397194676743,gmm,7.0,,,,,,,,spherical,0.0013700064785664558,,,
546,TrialState.COMPLETE,6.672363253344076,14,64,64,0.027481315657496452,0.5446311235427856,789.260986328125,6.672363253344076,0.5212355896284268,7.0,0.0,31.0,12.0,0.19375,2.5833333333333335,0.0,0.0,0.0,6.672363253344076,128.0,53.0,0.00016965124343306867,gmm,7.0,,,,,,,,spherical,2.199081845669263e-05,,,
141,TrialState.COMPLETE,6.672079068433185,13,64,64,0.05099830403923988,0.5305818915367126,789.0364379882812,6.672079068433185,0.5327687195230217,7.0,0.0,31.0,12.0,0.19375,2.5833333333333335,0.0,0.0,0.0,6.672079068433185,128.0,40.0,0.0001542205129726485,kmeans,7.0,,,,,,,,,,,,
753,TrialState.COMPLETE,6.671753844510482,14,64,64,0.031908705830574036,0.5420360565185547,788.779541015625,6.671753844510482,0.5130995650526938,7.0,0.0,30.0,14.0,0.1875,2.142857142857143,0.0,0.0,0.0,6.671753844510482,128.0,54.0,0.00014327857196809292,gmm,7.0,,,,,,,,spherical,1.317331644439021e-05,,,
176,TrialState.COMPLETE,6.67050210969855,14,64,64,0.02906256914138794,0.5204362869262695,787.7915649414062,6.67050210969855,0.5325965101252607,8.0,0.0,32.0,11.0,0.2,2.909090909090909,0.0,0.0,0.0,6.67050210969855,128.0,51.0,0.0001696223667406986,gmm,8.0,,,,,,,,spherical,1.9743167749197424e-05,,,
535,TrialState.COMPLETE,6.670013812358573,14,64,64,0.0365440733730793,0.5569332838058472,787.406494140625,6.670013812358573,0.522067834161478,7.0,0.0,35.0,13.0,0.21875,2.6923076923076925,0.0,0.0,0.0,6.670013812358573,128.0,47.0,0.00015557652560239805,gmm,7.0,,,,,,,,spherical,2.1618361649635005e-06,,,
873,TrialState.COMPLETE,6.667815109412284,14,64,64,0.039290882647037506,0.5516941547393799,785.6749267578125,6.667815109412284,0.49965887219313726,7.0,0.0,32.0,15.0,0.2,2.1333333333333333,0.0,0.0,0.0,6.667815109412284,128.0,56.0,0.00011629528031232004,gmm,7.0,,,,,,,,spherical,0.0002838898167153858,,,
172,TrialState.COMPLETE,6.666591990364064,14,64,64,0.028958410024642944,0.5236554145812988,784.7133178710938,6.666591990364064,0.5375853126465854,7.0,0.0,34.0,14.0,0.2125,2.4285714285714284,0.0,0.0,0.0,6.666591990364064,128.0,50.0,0.00017372221118917125,gmm,7.0,,,,,,,,spherical,6.717588000051867e-05,,,
952,TrialState.COMPLETE,6.664520418875711,14,64,64,0.02785634808242321,0.5407659411430359,783.0873413085938,6.664520418875711,0.5331452366644506,7.0,0.0,31.0,13.0,0.19375,2.3846153846153846,0.0,0.0,0.0,6.664520418875711,128.0,54.0,0.0001658177681858929,gmm,7.0,,,,,,,,spherical,2.643196360846664e-06,,,
264,TrialState.COMPLETE,6.664133000590935,13,64,64,0.0480986014008522,0.5345083475112915,782.7836303710938,6.664133000590935,0.5293555780263219,7.0,0.0,31.0,12.0,0.19375,2.5833333333333335,0.0,0.0,0.0,6.664133000590935,128.0,48.0,0.0001293828356309917,gmm,7.0,,,,,,,,spherical,0.0017198582947771446,,,
575,TrialState.COMPLETE,6.658561777609428,14,64,64,0.03790785372257233,0.5460008382797241,778.4291381835938,6.658561777609428,0.5087306855399529,7.0,0.0,32.0,13.0,0.2,2.4615384615384617,0.0,0.0,0.0,6.658561777609428,128.0,51.0,0.00013344497319479816,gmm,7.0,,,,,,,,spherical,2.7380450193485403e-06,,,
323,TrialState.COMPLETE,6.658258211623122,13,64,64,0.04758241027593613,0.5354525446891785,778.1925659179688,6.658258211623122,0.5378528391336148,7.0,0.0,31.0,12.0,0.19375,2.5833333333333335,0.0,0.0,0.0,6.658258211623122,128.0,43.0,0.00014949901555260699,gmm,7.0,,,,,,,,spherical,2.5030500941435078e-05,,,
284,TrialState.COMPLETE,6.657534168478328,14,64,64,0.038909751921892166,0.5449864268302917,777.6286010742188,6.657534168478328,0.5103858886698288,7.0,0.0,32.0,13.0,0.2,2.4615384615384617,0.0,0.0,0.0,6.657534168478328,128.0,51.0,0.00013137521993549325,gmm,7.0,,,,,,,,spherical,2.0823979131125932e-06,,,
815,TrialState.COMPLETE,6.656737193506114,14,64,64,0.028696822002530098,0.5364606976509094,777.00830078125,6.656737193506114,0.5184430187916342,7.0,0.0,29.0,14.0,0.18125,2.0714285714285716,0.0,0.0,0.0,6.656737193506114,128.0,52.0,0.00016614367617795746,gmm,7.0,,,,,,,,diag,2.1690999432145247e-06,,,
973,TrialState.COMPLETE,6.656448689328433,14,64,64,0.04471038654446602,0.5487397909164429,776.7838745117188,6.656448689328433,0.5284100970407084,7.0,0.0,36.0,13.0,0.225,2.769230769230769,0.0,0.0,0.0,6.656448689328433,128.0,47.0,0.00013109861632113894,gmm,7.0,,,,,,,,spherical,0.0003741090391873831,,,
137,TrialState.COMPLETE,6.654886324482566,12,64,64,0.02787035144865513,0.5407336354255676,775.5696411132812,6.654886324482566,0.5248539470695898,7.0,0.0,30.0,12.0,0.1875,2.5,0.0,0.0,0.0,6.654886324482566,128.0,58.0,0.00016645357690212584,kmeans,7.0,,,,,,,,,,,,
630,TrialState.COMPLETE,6.654473846965173,14,64,64,0.03683701902627945,0.547491192817688,775.2493896484375,6.654473846965173,0.5041822622597762,7.0,0.0,32.0,15.0,0.2,2.1333333333333333,0.0,0.0,0.0,6.654473846965173,128.0,50.0,0.00014189206158876,gmm,7.0,,,,,,,,spherical,0.00021986441583694906,,,
480,TrialState.COMPLETE,6.654066626815848,15,64,64,0.03277387470006943,0.5542668104171753,774.933349609375,6.654066626815848,0.5252276493168783,7.0,0.0,36.0,13.0,0.225,2.769230769230769,0.0,0.0,0.0,6.654066626815848,128.0,56.0,0.00015560955855744993,gmm,7.0,,,,,,,,spherical,2.1127177385531353e-06,,,
780,TrialState.COMPLETE,6.652984068524787,15,64,64,0.02407919056713581,0.5318132042884827,774.0938110351562,6.652984068524787,0.529990761428469,7.0,0.0,31.0,12.0,0.19375,2.5833333333333335,0.0,0.0,0.0,6.652984068524787,64.0,59.0,0.00013130701897369856,gmm,7.0,,,,,,,,spherical,2.2799158399150166e-06,,,
365,TrialState.COMPLETE,6.650881717422099,15,64,64,0.031573276966810226,0.5525107383728027,772.4660034179688,6.650881717422099,0.5291575319972741,7.0,0.0,36.0,13.0,0.225,2.769230769230769,0.0,0.0,0.0,6.650881717422099,128.0,45.0,0.00021033047617183279,gmm,7.0,,,,,,,,spherical,6.136873475957135e-06,,,
620,TrialState.COMPLETE,6.650575494955557,15,64,64,0.030460892245173454,0.5518485307693481,772.2291870117188,6.650575494955557,0.5255907857565983,7.0,0.0,36.0,13.0,0.225,2.769230769230769,0.0,0.0,0.0,6.650575494955557,64.0,51.0,0.00011203136640716908,gmm,7.0,,,,,,,,spherical,2.931001609536357e-06,,,
979,TrialState.COMPLETE,6.649792544024586,14,64,64,0.04131511226296425,0.5469027757644653,771.6240234375,6.649792544024586,0.5335163944512303,7.0,0.0,33.0,11.0,0.20625,3.0,0.0,0.0,0.0,6.649792544024586,128.0,49.0,0.0001347403369699703,gmm,7.0,,,,,,,,spherical,0.003514892188330969,,,
351,TrialState.COMPLETE,6.648425827415377,14,64,64,0.03575025871396065,0.5396531224250793,770.5687866210938,6.648425827415377,0.5068775570701655,7.0,0.0,31.0,15.0,0.19375,2.066666666666667,0.0,0.0,0.0,6.648425827415377,128.0,49.0,0.00015036065812143933,gmm,7.0,,,,,,,,spherical,1.7850168629843019e-06,,,
550,TrialState.COMPLETE,6.645641007677813,14,64,64,0.035208601504564285,0.5393922328948975,768.423095703125,6.645641007677813,0.5178413940372739,7.0,0.0,31.0,13.0,0.19375,2.3846153846153846,0.0,0.0,0.0,6.645641007677813,128.0,48.0,0.00015425188495636424,gmm,7.0,,,,,,,,spherical,1.2464896594457574e-06,,,
592,TrialState.COMPLETE,6.642125618105328,14,64,64,0.03722719848155975,0.5352598428726196,765.7230224609375,6.642125618105328,0.5123066913132183,7.0,0.0,31.0,15.0,0.19375,2.066666666666667,0.0,0.0,0.0,6.642125618105328,128.0,50.0,0.000140671580257126,gmm,7.0,,,,,,,,spherical,3.5880232175478758e-06,,,
508,TrialState.COMPLETE,6.64153094952873,15,64,64,0.027775676921010017,0.5395073294639587,765.2672119140625,6.64153094952873,0.5370302753427899,7.0,0.0,36.0,13.0,0.225,2.769230769230769,0.0,0.0,0.0,6.64153094952873,128.0,58.0,0.00017694326516038648,gmm,7.0,,,,,,,,spherical,1.1508569674922343e-06,,,
206,TrialState.COMPLETE,6.637046985762723,14,64,64,0.0349394753575325,0.5147558450698853,761.8389892578125,6.637046985762723,0.525831145461449,7.0,0.0,38.0,13.0,0.2375,2.923076923076923,0.0,0.0,0.0,6.637046985762723,128.0,51.0,0.0001424183965182499,gmm,7.0,,,,,,,,spherical,6.4085180113740454e-06,,,
192,TrialState.COMPLETE,6.632841763616194,14,64,64,0.029758352786302567,0.533588707447052,758.6378173828125,6.632841763616194,0.5264971855904967,7.0,0.0,30.0,14.0,0.1875,2.142857142857143,0.0,0.0,0.0,6.632841763616194,128.0,51.0,0.00016807428137963912,gmm,7.0,,,,,,,,spherical,7.960109513123072e-05,,,
587,TrialState.COMPLETE,6.631506296875573,15,64,64,0.024983739480376244,0.5270262956619263,757.6240234375,6.631506296875573,0.5367155328890281,7.0,0.0,31.0,12.0,0.19375,2.5833333333333335,0.0,0.0,0.0,6.631506296875573,32.0,40.0,0.00010018348459136468,gmm,7.0,,,,,,,,spherical,7.76114663398676e-06,,,
135,TrialState.COMPLETE,6.629733507834177,12,128,64,0.04310344159603119,0.5678733587265015,756.2803344726562,6.629733507834177,0.5081590553681595,7.0,0.0,33.0,12.0,0.20625,2.75,0.0,0.0,0.0,6.629733507834177,256.0,53.0,0.00016575969519873446,kmeans,7.0,,,,,,,,,,,,
832,TrialState.COMPLETE,6.62858521621196,13,64,64,0.0546567477285862,0.5163650512695312,755.4112548828125,6.62858521621196,0.5400830402770579,7.0,0.0,32.0,14.0,0.2,2.2857142857142856,0.0,0.0,0.0,6.62858521621196,128.0,47.0,0.00011891461830357205,gmm,7.0,,,,,,,,spherical,1.9164796319963095e-06,,,
432,TrialState.COMPLETE,6.627378569895589,15,64,64,0.03122345358133316,0.571101188659668,754.4990844726562,6.627378569895589,0.4920618119725452,7.0,0.0,33.0,12.0,0.20625,2.75,0.0,0.0,0.0,6.627378569895589,64.0,42.0,0.00014217567234720325,gmm,7.0,,,,,,,,spherical,0.006335924196793808,,,
216,TrialState.COMPLETE,6.622621470617622,14,64,64,0.03145958483219147,0.5213207006454468,750.9136352539062,6.622621470617622,0.529156147031755,7.0,0.0,35.0,14.0,0.21875,2.5,0.0,0.0,0.0,6.622621470617622,128.0,54.0,0.00014511714523888665,gmm,7.0,,,,,,,,spherical,2.887376009653243e-06,,,
870,TrialState.COMPLETE,6.622373699641814,14,64,64,0.041500240564346313,0.5501972436904907,750.7273559570312,6.622373699641814,0.5214668808540358,7.0,0.0,32.0,13.0,0.2,2.4615384615384617,0.0,0.0,0.0,6.622373699641814,128.0,47.0,0.0001396389770815681,gmm,7.0,,,,,,,,spherical,5.759767820693376e-06,,,
750,TrialState.COMPLETE,6.621658781523985,14,64,64,0.02794043906033039,0.5089877843856812,750.1901245117188,6.621658781523985,0.5457715704319428,8.0,0.0,30.0,11.0,0.1875,2.727272727272727,0.0,0.0,0.0,6.621658781523985,128.0,57.0,0.0001532232711650518,gmm,8.0,,,,,,,,spherical,1.7985067785924153e-06,,,
226,TrialState.COMPLETE,6.620294292115179,14,64,64,0.03893035650253296,0.5334159135818481,749.1658325195312,6.620294292115179,0.5100306762372037,7.0,0.0,31.0,13.0,0.19375,2.3846153846153846,0.0,0.0,0.0,6.620294292115179,128.0,54.0,0.0001221656013552005,gmm,7.0,,,,,,,,spherical,1.771383034757055e-06,,,
757,TrialState.COMPLETE,6.616706298105295,14,64,64,0.0334283821284771,0.5262249708175659,746.4790649414062,6.616706298105295,0.5073911060239659,7.0,0.0,36.0,14.0,0.225,2.5714285714285716,0.0,0.0,0.0,6.616706298105295,128.0,51.0,0.0001503786651227138,gmm,7.0,,,,,,,,spherical,3.6387411606046814e-06,,,
547,TrialState.COMPLETE,6.616623333519286,15,64,64,0.039309460669755936,0.5703080892562866,746.4170532226562,6.616623333519286,0.49187481547922945,7.0,0.0,32.0,12.0,0.2,2.6666666666666665,0.0,0.0,0.0,6.616623333519286,64.0,40.0,0.00012045251526078608,gmm,7.0,,,,,,,,spherical,0.00341943742113846,,,
158,TrialState.COMPLETE,6.616319996912317,15,64,64,0.030518563464283943,0.5430464148521423,746.1903686523438,6.616319996912317,0.5475759455140049,7.0,0.0,32.0,13.0,0.2,2.4615384615384617,0.0,0.0,0.0,6.616319996912317,128.0,57.0,0.00016419469699990998,gmm,7.0,,,,,,,,spherical,0.00028579800964549326,,,
875,TrialState.COMPLETE,6.6152368230279635,10,64,64,0.05099789425730705,0.5311942100524902,745.3814697265625,6.6152368230279635,0.544889342738348,7.0,0.0,33.0,13.0,0.20625,2.5384615384615383,0.0,0.0,0.0,6.6152368230279635,128.0,44.0,0.00014368742350940494,gmm,7.0,,,,,,,,spherical,0.008443176729610596,,,
168,TrialState.COMPLETE,6.6150828293219375,14,64,64,0.027242392301559448,0.5305743217468262,745.2665405273438,6.6150828293219375,0.5468458112551604,7.0,0.0,31.0,12.0,0.19375,2.5833333333333335,0.0,0.0,0.0,6.6150828293219375,128.0,54.0,0.0001696693374894259,gmm,7.0,,,,,,,,spherical,2.936700507146883e-05,,,
571,TrialState.COMPLETE,6.611915100875728,14,64,64,0.04468199610710144,0.5449126958847046,742.9063110351562,6.611915100875728,0.5456914871035118,7.0,0.0,32.0,13.0,0.2,2.4615384615384617,0.0,0.0,0.0,6.611915100875728,128.0,53.0,0.00011281583619375555,gmm,7.0,,,,,,,,spherical,0.0011632862284364032,,,
319,TrialState.COMPLETE,6.611766831258604,15,64,64,0.03582824766635895,0.5415443181991577,742.7960205078125,6.611766831258604,0.5404436504759624,7.0,0.0,33.0,13.0,0.20625,2.5384615384615383,0.0,0.0,0.0,6.611766831258604,128.0,49.0,0.00017025302454155142,gmm,7.0,,,,,,,,spherical,0.009883975726504146,,,
329,TrialState.COMPLETE,6.611059807225183,14,64,64,0.03065912239253521,0.5404553413391113,742.2703247070312,6.611059807225183,0.507496521814167,8.0,0.0,37.0,13.0,0.23125,2.8461538461538463,0.0,0.0,0.0,6.611059807225183,128.0,46.0,0.00018491271880701464,gmm,8.0,,,,,,,,spherical,9.359812647148487e-06,,,
647,TrialState.COMPLETE,6.608464006210359,15,64,64,0.023237064480781555,0.5193960666656494,740.3434448242188,6.608464006210359,0.5532533447716562,7.0,0.0,30.0,12.0,0.1875,2.5,0.0,0.0,0.0,6.608464006210359,64.0,57.0,0.0001525325870083,gmm,7.0,,,,,,,,spherical,1.448225678732648e-05,,,
391,TrialState.COMPLETE,6.607425938987922,15,64,64,0.038233619183301926,0.5650412440299988,739.5742797851562,6.607425938987922,0.5114198114264454,7.0,0.0,33.0,12.0,0.20625,2.75,0.0,0.0,0.0,6.607425938987922,128.0,62.0,0.00012336194037779774,gmm,7.0,,,,,,,,spherical,1.1420554085066856e-06,,,
187,TrialState.COMPLETE,6.6000727667018175,15,64,64,0.040419142693281174,0.5583619475364685,734.148681640625,6.6000727667018175,0.5170630423408601,7.0,0.0,33.0,12.0,0.20625,2.75,0.0,0.0,0.0,6.6000727667018175,128.0,46.0,0.0001684370193728906,gmm,7.0,,,,,,,,spherical,0.00010290288859101992,,,
162,TrialState.COMPLETE,6.596422511079455,15,64,64,0.034127820283174515,0.5593620538711548,731.4700927734375,6.596422511079455,0.508460298978872,7.0,0.0,33.0,12.0,0.20625,2.75,0.0,0.0,0.0,6.596422511079455,128.0,55.0,0.00015608375481989504,gmm,7.0,,,,,,,,spherical,0.0002078288225909422,,,
394,TrialState.COMPLETE,6.595905161327197,14,64,64,0.02856997586786747,0.528677761554718,731.0912475585938,6.595905161327197,0.5122648466405793,7.0,0.0,37.0,13.0,0.23125,2.8461538461538463,0.0,0.0,0.0,6.595905161327197,128.0,47.0,0.00019216200352252259,agglo,7.0,ward,,,,,,,,,,,
159,TrialState.COMPLETE,6.59441546363799,15,64,64,0.03212565556168556,0.5606807470321655,730.00146484375,6.59441546363799,0.49496150720691096,7.0,0.0,33.0,12.0,0.20625,2.75,0.0,0.0,0.0,6.59441546363799,128.0,57.0,0.00015587911416836675,gmm,7.0,,,,,,,,spherical,0.0002940783107453629,,,
300,TrialState.COMPLETE,6.5932990100012905,14,64,64,0.04714839160442352,0.5559192895889282,729.185791015625,6.5932990100012905,0.49316072300678676,7.0,0.0,35.0,12.0,0.21875,2.9166666666666665,0.0,0.0,0.0,6.5932990100012905,128.0,50.0,0.00011519025178003686,gmm,7.0,,,,,,,,spherical,1.1828256594766535e-05,,,
806,TrialState.COMPLETE,6.592945535235358,14,64,64,0.040022678673267365,0.556639552116394,728.927734375,6.592945535235358,0.4922034313696993,7.0,0.0,34.0,13.0,0.2125,2.6153846153846154,0.0,0.0,0.0,6.592945535235358,128.0,40.0,0.00017767187397202562,gmm,7.0,,,,,,,,spherical,0.00022644547119901994,,,
533,TrialState.COMPLETE,6.592019203314014,15,64,64,0.03614579886198044,0.5621593594551086,728.2518920898438,6.592019203314014,0.5000945874969539,7.0,0.0,34.0,12.0,0.2125,2.8333333333333335,0.0,0.0,0.0,6.592019203314014,128.0,50.0,0.00016664452542974097,gmm,7.0,,,,,,,,spherical,0.005944639495745493,,,
607,TrialState.COMPLETE,6.589271724115656,15,64,64,0.031943872570991516,0.5523924231529236,726.2510375976562,6.589271724115656,0.497722151649805,7.0,0.0,33.0,13.0,0.20625,2.5384615384615383,0.0,0.0,0.0,6.589271724115656,128.0,56.0,0.0001609417600907378,gmm,7.0,,,,,,,,spherical,2.3905980050171205e-06,,,
